Edad;Sexo;Comunidades y Ciudades Autónomas;Periodo;Total
De 20 a 24 años;Mujeres;18 Ceuta;2014T1;0,7
De 20 a 24 años;Mujeres;18 Ceuta;2013T4;1,3
De 20 a 24 años;Mujeres;18 Ceuta;2013T3;0,8
De 20 a 24 años;Mujeres;18 Ceuta;2013T2;0,6
De 20 a 24 años;Mujeres;18 Ceuta;2013T1;0,7
De 20 a 24 años;Mujeres;18 Ceuta;2012T4;0,7
De 20 a 24 años;Mujeres;18 Ceuta;2012T3;0,7
De 20 a 24 años;Mujeres;18 Ceuta;2012T2;0,6
De 20 a 24 años;Mujeres;18 Ceuta;2012T1;1,1
De 20 a 24 años;Mujeres;18 Ceuta;2011T4;0,9
De 20 a 24 años;Mujeres;18 Ceuta;2011T3;1,2
De 20 a 24 años;Mujeres;18 Ceuta;2011T2;1,1
De 20 a 24 años;Mujeres;18 Ceuta;2011T1;0,6
De 20 a 24 años;Mujeres;18 Ceuta;2010T4;1,0
De 20 a 24 años;Mujeres;18 Ceuta;2010T3;1,0
De 20 a 24 años;Mujeres;18 Ceuta;2010T2;0,7
De 20 a 24 años;Mujeres;18 Ceuta;2010T1;0,6
De 20 a 24 años;Mujeres;19 Melilla;2021T4;0,3
De 20 a 24 años;Mujeres;19 Melilla;2021T3;0,9
De 20 a 24 años;Mujeres;19 Melilla;2021T2;0,4
De 20 a 24 años;Mujeres;19 Melilla;2021T1;0,6
De 20 a 24 años;Mujeres;19 Melilla;2020T4;0,5
De 20 a 24 años;Mujeres;19 Melilla;2020T3;0,7
De 20 a 24 años;Mujeres;19 Melilla;2020T2;0,9
De 20 a 24 años;Mujeres;19 Melilla;2020T1;1,0
De 20 a 24 años;Mujeres;19 Melilla;2019T4;0,8
De 20 a 24 años;Mujeres;19 Melilla;2019T3;0,7
De 20 a 24 años;Mujeres;19 Melilla;2019T2;1,0
De 20 a 24 años;Mujeres;19 Melilla;2019T1;0,4
De 20 a 24 años;Mujeres;19 Melilla;2018T4;0,4
De 20 a 24 años;Mujeres;19 Melilla;2018T3;0,6
De 20 a 24 años;Mujeres;19 Melilla;2018T2;1,0
De 20 a 24 años;Mujeres;19 Melilla;2018T1;0,7
De 20 a 24 años;Mujeres;19 Melilla;2017T4;0,6
De 20 a 24 años;Mujeres;19 Melilla;2017T3;0,4
De 20 a 24 años;Mujeres;19 Melilla;2017T2;0,7
De 20 a 24 años;Mujeres;19 Melilla;2017T1;1,2
De 20 a 24 años;Mujeres;19 Melilla;2016T4;1,2
De 20 a 24 años;Mujeres;19 Melilla;2016T3;1,1
De 20 a 24 años;Mujeres;19 Melilla;2016T2;1,4
De 20 a 24 años;Mujeres;19 Melilla;2016T1;1,0
De 20 a 24 años;Mujeres;19 Melilla;2015T4;1,0
De 20 a 24 años;Mujeres;19 Melilla;2015T3;0,8
De 20 a 24 años;Mujeres;19 Melilla;2015T2;0,8
De 20 a 24 años;Mujeres;19 Melilla;2015T1;0,9
De 20 a 24 años;Mujeres;19 Melilla;2014T4;1,1
De 20 a 24 años;Mujeres;19 Melilla;2014T3;0,8
De 20 a 24 años;Mujeres;19 Melilla;2014T2;0,8
De 20 a 24 años;Mujeres;19 Melilla;2014T1;0,6
De 20 a 24 años;Mujeres;19 Melilla;2013T4;1,0
De 20 a 24 años;Mujeres;19 Melilla;2013T3;1,1
De 20 a 24 años;Mujeres;19 Melilla;2013T2;0,9
De 20 a 24 años;Mujeres;19 Melilla;2013T1;0,4
De 20 a 24 años;Mujeres;19 Melilla;2012T4;0,6
De 20 a 24 años;Mujeres;19 Melilla;2012T3;0,7
De 20 a 24 años;Mujeres;19 Melilla;2012T2;0,2
De 20 a 24 años;Mujeres;19 Melilla;2012T1;0,2
De 20 a 24 años;Mujeres;19 Melilla;2011T4;0,4
De 20 a 24 años;Mujeres;19 Melilla;2011T3;0,5
De 20 a 24 años;Mujeres;19 Melilla;2011T2;0,6
De 20 a 24 años;Mujeres;19 Melilla;2011T1;0,6
De 20 a 24 años;Mujeres;19 Melilla;2010T4;0,5
De 20 a 24 años;Mujeres;19 Melilla;2010T3;0,9
De 20 a 24 años;Mujeres;19 Melilla;2010T2;0,4
De 20 a 24 años;Mujeres;19 Melilla;2010T1;0,7
De 25 a 34 años;Hombres;01 Andalucía;2021T4;100,4
De 25 a 34 años;Hombres;01 Andalucía;2021T3;106,0
De 25 a 34 años;Hombres;01 Andalucía;2021T2;104,3
De 25 a 34 años;Hombres;01 Andalucía;2021T1;106,2
De 25 a 34 años;Hombres;01 Andalucía;2020T4;112,8
De 25 a 34 años;Hombres;01 Andalucía;2020T3;117,5
De 25 a 34 años;Hombres;01 Andalucía;2020T2;108,6
De 25 a 34 años;Hombres;01 Andalucía;2020T1;88,6
De 25 a 34 años;Hombres;01 Andalucía;2019T4;95,2
De 25 a 34 años;Hombres;01 Andalucía;2019T3;100,8
De 25 a 34 años;Hombres;01 Andalucía;2019T2;92,7
De 25 a 34 años;Hombres;01 Andalucía;2019T1;93,6
De 25 a 34 años;Hombres;01 Andalucía;2018T4;102,6
De 25 a 34 años;Hombres;01 Andalucía;2018T3;110,3
De 25 a 34 años;Hombres;01 Andalucía;2018T2;108,7
De 25 a 34 años;Hombres;01 Andalucía;2018T1;121,1
De 25 a 34 años;Hombres;01 Andalucía;2017T4;123,1
De 25 a 34 años;Hombres;01 Andalucía;2017T3;126,1
De 25 a 34 años;Hombres;01 Andalucía;2017T2;132,6
De 25 a 34 años;Hombres;01 Andalucía;2017T1;128,8
De 25 a 34 años;Hombres;01 Andalucía;2016T4;134,0
De 25 a 34 años;Hombres;01 Andalucía;2016T3;132,8
De 25 a 34 años;Hombres;01 Andalucía;2016T2;142,3
De 25 a 34 años;Hombres;01 Andalucía;2016T1;146,4
De 25 a 34 años;Hombres;01 Andalucía;2015T4;154,1
De 25 a 34 años;Hombres;01 Andalucía;2015T3;169,5
De 25 a 34 años;Hombres;01 Andalucía;2015T2;164,4
De 25 a 34 años;Hombres;01 Andalucía;2015T1;170,1
De 25 a 34 años;Hombres;01 Andalucía;2014T4;170,0
De 25 a 34 años;Hombres;01 Andalucía;2014T3;176,6
De 25 a 34 años;Hombres;01 Andalucía;2014T2;182,8
De 25 a 34 años;Hombres;01 Andalucía;2014T1;181,9
De 25 a 34 años;Hombres;01 Andalucía;2013T4;200,2
De 25 a 34 años;Hombres;01 Andalucía;2013T3;206,6
De 25 a 34 años;Hombres;01 Andalucía;2013T2;211,8
De 25 a 34 años;Hombres;01 Andalucía;2013T1;228,4
De 25 a 34 años;Hombres;01 Andalucía;2012T4;218,1
De 25 a 34 años;Hombres;01 Andalucía;2012T3;215,4
De 25 a 34 años;Hombres;01 Andalucía;2012T2;213,4
De 25 a 34 años;Hombres;01 Andalucía;2012T1;208,7
De 25 a 34 años;Hombres;01 Andalucía;2011T4;183,8
De 25 a 34 años;Hombres;01 Andalucía;2011T3;184,7
De 25 a 34 años;Hombres;01 Andalucía;2011T2;183,5
De 25 a 34 años;Hombres;01 Andalucía;2011T1;187,8
De 25 a 34 años;Hombres;01 Andalucía;2010T4;182,1
De 25 a 34 años;Hombres;01 Andalucía;2010T3;184,5
De 25 a 34 años;Hombres;01 Andalucía;2010T2;191,1
De 25 a 34 años;Hombres;01 Andalucía;2010T1;187,3
De 25 a 34 años;Hombres;02 Aragón;2021T4;7,6
De 25 a 34 años;Hombres;02 Aragón;2021T3;5,3
De 25 a 34 años;Hombres;02 Aragón;2021T2;7,7
De 25 a 34 años;Hombres;02 Aragón;2021T1;7,5
De 25 a 34 años;Hombres;02 Aragón;2020T4;8,0
De 25 a 34 años;Hombres;02 Aragón;2020T3;7,3
De 25 a 34 años;Hombres;02 Aragón;2020T2;10,0
De 25 a 34 años;Hombres;02 Aragón;2020T1;8,5
De 25 a 34 años;Hombres;02 Aragón;2019T4;6,0
De 25 a 34 años;Hombres;02 Aragón;2019T3;6,0
De 25 a 34 años;Hombres;02 Aragón;2019T2;8,1
De 25 a 34 años;Hombres;02 Aragón;2019T1;8,6
De 25 a 34 años;Hombres;02 Aragón;2018T4;7,4
De 25 a 34 años;Hombres;02 Aragón;2018T3;4,9
De 25 a 34 años;Hombres;02 Aragón;2018T2;5,8
De 25 a 34 años;Hombres;02 Aragón;2018T1;9,2
De 25 a 34 años;Hombres;02 Aragón;2017T4;7,9
De 25 a 34 años;Hombres;02 Aragón;2017T3;4,6
De 25 a 34 años;Hombres;02 Aragón;2017T2;4,6
De 25 a 34 años;Hombres;02 Aragón;2017T1;8,7
De 25 a 34 años;Hombres;02 Aragón;2016T4;9,9
De 25 a 34 años;Hombres;02 Aragón;2016T3;10,4
De 25 a 34 años;Hombres;02 Aragón;2016T2;9,5
De 25 a 34 años;Hombres;02 Aragón;2016T1;9,4
De 25 a 34 años;Hombres;02 Aragón;2015T4;9,8
De 25 a 34 años;Hombres;02 Aragón;2015T3;9,9
De 25 a 34 años;Hombres;02 Aragón;2015T2;12,8
De 25 a 34 años;Hombres;02 Aragón;2015T1;13,5
De 25 a 34 años;Hombres;02 Aragón;2014T4;12,0
De 25 a 34 años;Hombres;02 Aragón;2014T3;11,9
De 25 a 34 años;Hombres;02 Aragón;2014T2;16,0
De 25 a 34 años;Hombres;02 Aragón;2014T1;20,5
De 25 a 34 años;Hombres;02 Aragón;2013T4;17,1
De 25 a 34 años;Hombres;02 Aragón;2013T3;16,3
De 25 a 34 años;Hombres;02 Aragón;2013T2;21,1
De 25 a 34 años;Hombres;02 Aragón;2013T1;21,6
De 25 a 34 años;Hombres;02 Aragón;2012T4;17,6
De 25 a 34 años;Hombres;02 Aragón;2012T3;20,2
De 25 a 34 años;Hombres;02 Aragón;2012T2;22,2
De 25 a 34 años;Hombres;02 Aragón;2012T1;21,1
De 25 a 34 años;Hombres;02 Aragón;2011T4;15,8
De 25 a 34 años;Hombres;02 Aragón;2011T3;15,2
De 25 a 34 años;Hombres;02 Aragón;2011T2;19,7
De 25 a 34 años;Hombres;02 Aragón;2011T1;21,4
De 25 a 34 años;Hombres;02 Aragón;2010T4;18,0
De 25 a 34 años;Hombres;02 Aragón;2010T3;14,8
De 25 a 34 años;Hombres;02 Aragón;2010T2;16,1
De 25 a 34 años;Hombres;02 Aragón;2010T1;18,3
De 25 a 34 años;Hombres;03 Asturias, Principado de;2021T4;5,8
De 25 a 34 años;Hombres;03 Asturias, Principado de;2021T3;6,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2021T2;7,1
De 25 a 34 años;Hombres;03 Asturias, Principado de;2021T1;7,7
De 25 a 34 años;Hombres;03 Asturias, Principado de;2020T4;8,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2020T3;8,2
De 25 a 34 años;Hombres;03 Asturias, Principado de;2020T2;10,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2020T1;8,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2019T4;8,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2019T3;9,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2019T2;6,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2019T1;8,3
De 25 a 34 años;Hombres;03 Asturias, Principado de;2018T4;7,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2018T3;7,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2018T2;4,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2018T1;5,9
De 25 a 34 años;Hombres;03 Asturias, Principado de;2017T4;5,9
De 25 a 34 años;Hombres;03 Asturias, Principado de;2017T3;8,3
De 25 a 34 años;Hombres;03 Asturias, Principado de;2017T2;7,4
De 25 a 34 años;Hombres;03 Asturias, Principado de;2017T1;10,7
De 25 a 34 años;Hombres;03 Asturias, Principado de;2016T4;11,6
De 25 a 34 años;Hombres;03 Asturias, Principado de;2016T3;13,8
De 25 a 34 años;Hombres;03 Asturias, Principado de;2016T2;13,8
De 25 a 34 años;Hombres;03 Asturias, Principado de;2016T1;13,4
De 25 a 34 años;Hombres;03 Asturias, Principado de;2015T4;13,8
De 25 a 34 años;Hombres;03 Asturias, Principado de;2015T3;13,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2015T2;12,7
De 25 a 34 años;Hombres;03 Asturias, Principado de;2015T1;11,7
De 25 a 34 años;Hombres;03 Asturias, Principado de;2014T4;14,4
De 25 a 34 años;Hombres;03 Asturias, Principado de;2014T3;15,7
De 25 a 34 años;Hombres;03 Asturias, Principado de;2014T2;16,2
De 25 a 34 años;Hombres;03 Asturias, Principado de;2014T1;17,1
De 25 a 34 años;Hombres;03 Asturias, Principado de;2013T4;20,4
De 25 a 34 años;Hombres;03 Asturias, Principado de;2013T3;22,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2013T2;20,6
De 25 a 34 años;Hombres;03 Asturias, Principado de;2013T1;20,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2012T4;22,1
De 25 a 34 años;Hombres;03 Asturias, Principado de;2012T3;15,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2012T2;17,5
De 25 a 34 años;Hombres;03 Asturias, Principado de;2012T1;17,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2011T4;16,6
De 25 a 34 años;Hombres;03 Asturias, Principado de;2011T3;14,6
De 25 a 34 años;Hombres;03 Asturias, Principado de;2011T2;15,0
De 25 a 34 años;Hombres;03 Asturias, Principado de;2011T1;15,1
De 25 a 34 años;Hombres;03 Asturias, Principado de;2010T4;13,6
De 25 a 34 años;Hombres;03 Asturias, Principado de;2010T3;13,4
De 25 a 34 años;Hombres;03 Asturias, Principado de;2010T2;15,2
De 25 a 34 años;Hombres;03 Asturias, Principado de;2010T1;18,4
De 25 a 34 años;Hombres;04 Balears, Illes;2021T4;13,5
De 25 a 34 años;Hombres;04 Balears, Illes;2021T3;8,6
De 25 a 34 años;Hombres;04 Balears, Illes;2021T2;9,6
De 25 a 34 años;Hombres;04 Balears, Illes;2021T1;18,2
De 25 a 34 años;Hombres;04 Balears, Illes;2020T4;12,9
De 25 a 34 años;Hombres;04 Balears, Illes;2020T3;11,7
De 25 a 34 años;Hombres;04 Balears, Illes;2020T2;15,0
De 25 a 34 años;Hombres;04 Balears, Illes;2020T1;12,6
De 25 a 34 años;Hombres;04 Balears, Illes;2019T4;10,3
De 25 a 34 años;Hombres;04 Balears, Illes;2019T3;5,6
De 25 a 34 años;Hombres;04 Balears, Illes;2019T2;7,3
De 25 a 34 años;Hombres;04 Balears, Illes;2019T1;13,3
De 25 a 34 años;Hombres;04 Balears, Illes;2018T4;11,8
De 25 a 34 años;Hombres;04 Balears, Illes;2018T3;4,8
De 25 a 34 años;Hombres;04 Balears, Illes;2018T2;5,3
De 25 a 34 años;Hombres;04 Balears, Illes;2018T1;15,4
De 25 a 34 años;Hombres;04 Balears, Illes;2017T4;10,4
De 25 a 34 años;Hombres;04 Balears, Illes;2017T3;6,9
De 25 a 34 años;Hombres;04 Balears, Illes;2017T2;9,4
De 25 a 34 años;Hombres;04 Balears, Illes;2017T1;14,7
De 25 a 34 años;Hombres;04 Balears, Illes;2016T4;12,0
De 25 a 34 años;Hombres;04 Balears, Illes;2016T3;9,0
De 25 a 34 años;Hombres;04 Balears, Illes;2016T2;10,6
De 25 a 34 años;Hombres;04 Balears, Illes;2016T1;15,9
De 25 a 34 años;Hombres;04 Balears, Illes;2015T4;15,6
De 25 a 34 años;Hombres;04 Balears, Illes;2015T3;12,8
De 25 a 34 años;Hombres;04 Balears, Illes;2015T2;14,5
De 25 a 34 años;Hombres;04 Balears, Illes;2015T1;16,1
De 25 a 34 años;Hombres;04 Balears, Illes;2014T4;17,4
De 25 a 34 años;Hombres;04 Balears, Illes;2014T3;15,0
De 25 a 34 años;Hombres;04 Balears, Illes;2014T2;19,0
De 25 a 34 años;Hombres;04 Balears, Illes;2014T1;24,5
De 25 a 34 años;Hombres;04 Balears, Illes;2013T4;24,6
De 25 a 34 años;Hombres;04 Balears, Illes;2013T3;18,9
De 25 a 34 años;Hombres;04 Balears, Illes;2013T2;24,1
De 25 a 34 años;Hombres;04 Balears, Illes;2013T1;26,9
De 25 a 34 años;Hombres;04 Balears, Illes;2012T4;22,0
De 25 a 34 años;Hombres;04 Balears, Illes;2012T3;18,5
De 25 a 34 años;Hombres;04 Balears, Illes;2012T2;20,3
De 25 a 34 años;Hombres;04 Balears, Illes;2012T1;29,2
De 25 a 34 años;Hombres;04 Balears, Illes;2011T4;22,9
De 25 a 34 años;Hombres;04 Balears, Illes;2011T3;20,0
De 25 a 34 años;Hombres;04 Balears, Illes;2011T2;18,9
De 25 a 34 años;Hombres;04 Balears, Illes;2011T1;27,2
De 25 a 34 años;Hombres;04 Balears, Illes;2010T4;26,3
De 25 a 34 años;Hombres;04 Balears, Illes;2010T3;16,1
De 25 a 34 años;Hombres;04 Balears, Illes;2010T2;17,6
De 25 a 34 años;Hombres;04 Balears, Illes;2010T1;21,8
De 25 a 34 años;Hombres;05 Canarias;2021T4;26,3
De 25 a 34 años;Hombres;05 Canarias;2021T3;33,8
De 25 a 34 años;Hombres;05 Canarias;2021T2;36,3
De 25 a 34 años;Hombres;05 Canarias;2021T1;38,0
De 25 a 34 años;Hombres;05 Canarias;2020T4;33,5
De 25 a 34 años;Hombres;05 Canarias;2020T3;33,2
De 25 a 34 años;Hombres;05 Canarias;2020T2;30,2
De 25 a 34 años;Hombres;05 Canarias;2020T1;21,8
De 25 a 34 años;Hombres;05 Canarias;2019T4;22,9
De 25 a 34 años;Hombres;05 Canarias;2019T3;30,3
De 25 a 34 años;Hombres;05 Canarias;2019T2;31,3
De 25 a 34 años;Hombres;05 Canarias;2019T1;25,3
De 25 a 34 años;Hombres;05 Canarias;2018T4;28,1
De 25 a 34 años;Hombres;05 Canarias;2018T3;29,3
De 25 a 34 años;Hombres;05 Canarias;2018T2;25,1
De 25 a 34 años;Hombres;05 Canarias;2018T1;26,6
De 25 a 34 años;Hombres;05 Canarias;2017T4;28,4
De 25 a 34 años;Hombres;05 Canarias;2017T3;23,0
De 25 a 34 años;Hombres;05 Canarias;2017T2;25,5
De 25 a 34 años;Hombres;05 Canarias;2017T1;28,1
De 25 a 34 años;Hombres;05 Canarias;2016T4;29,9
De 25 a 34 años;Hombres;05 Canarias;2016T3;32,3
De 25 a 34 años;Hombres;05 Canarias;2016T2;28,8
De 25 a 34 años;Hombres;05 Canarias;2016T1;33,6
De 25 a 34 años;Hombres;05 Canarias;2015T4;41,3
De 25 a 34 años;Hombres;05 Canarias;2015T3;38,8
De 25 a 34 años;Hombres;05 Canarias;2015T2;48,9
De 25 a 34 años;Hombres;05 Canarias;2015T1;47,1
De 25 a 34 años;Hombres;05 Canarias;2014T4;43,9
De 25 a 34 años;Hombres;05 Canarias;2014T3;48,7
De 25 a 34 años;Hombres;05 Canarias;2014T2;48,8
De 25 a 34 años;Hombres;05 Canarias;2014T1;50,1
De 25 a 34 años;Hombres;05 Canarias;2013T4;57,5
De 25 a 34 años;Hombres;05 Canarias;2013T3;56,3
De 25 a 34 años;Hombres;05 Canarias;2013T2;53,0
De 25 a 34 años;Hombres;05 Canarias;2013T1;59,8
De 25 a 34 años;Hombres;05 Canarias;2012T4;52,2
De 25 a 34 años;Hombres;05 Canarias;2012T3;55,0
De 25 a 34 años;Hombres;05 Canarias;2012T2;54,7
De 25 a 34 años;Hombres;05 Canarias;2012T1;53,2
De 25 a 34 años;Hombres;05 Canarias;2011T4;54,8
De 25 a 34 años;Hombres;05 Canarias;2011T3;48,7
De 25 a 34 años;Hombres;05 Canarias;2011T2;53,1
De 25 a 34 años;Hombres;05 Canarias;2011T1;52,8
De 25 a 34 años;Hombres;05 Canarias;2010T4;47,8
De 25 a 34 años;Hombres;05 Canarias;2010T3;47,3
De 25 a 34 años;Hombres;05 Canarias;2010T2;51,1
De 25 a 34 años;Hombres;05 Canarias;2010T1;45,8
De 25 a 34 años;Hombres;06 Cantabria;2021T4;4,0
De 25 a 34 años;Hombres;06 Cantabria;2021T3;4,9
De 25 a 34 años;Hombres;06 Cantabria;2021T2;3,4
De 25 a 34 años;Hombres;06 Cantabria;2021T1;3,3
De 25 a 34 años;Hombres;06 Cantabria;2020T4;4,2
De 25 a 34 años;Hombres;06 Cantabria;2020T3;5,5
De 25 a 34 años;Hombres;06 Cantabria;2020T2;3,9
De 25 a 34 años;Hombres;06 Cantabria;2020T1;2,7
De 25 a 34 años;Hombres;06 Cantabria;2019T4;3,3
De 25 a 34 años;Hombres;06 Cantabria;2019T3;3,5
De 25 a 34 años;Hombres;06 Cantabria;2019T2;4,4
De 25 a 34 años;Hombres;06 Cantabria;2019T1;4,2
De 25 a 34 años;Hombres;06 Cantabria;2018T4;3,4
De 25 a 34 años;Hombres;06 Cantabria;2018T3;2,5
De 25 a 34 años;Hombres;06 Cantabria;2018T2;3,3
De 25 a 34 años;Hombres;06 Cantabria;2018T1;2,3
De 25 a 34 años;Hombres;06 Cantabria;2017T4;4,5
De 25 a 34 años;Hombres;06 Cantabria;2017T3;4,7
De 25 a 34 años;Hombres;06 Cantabria;2017T2;5,4
De 25 a 34 años;Hombres;06 Cantabria;2017T1;4,6
De 25 a 34 años;Hombres;06 Cantabria;2016T4;4,9
De 25 a 34 años;Hombres;06 Cantabria;2016T3;4,1
De 25 a 34 años;Hombres;06 Cantabria;2016T2;5,1
De 25 a 34 años;Hombres;06 Cantabria;2016T1;8,0
De 25 a 34 años;Hombres;06 Cantabria;2015T4;6,0
De 25 a 34 años;Hombres;06 Cantabria;2015T3;5,8
De 25 a 34 años;Hombres;06 Cantabria;2015T2;4,8
De 25 a 34 años;Hombres;06 Cantabria;2015T1;7,6
De 25 a 34 años;Hombres;06 Cantabria;2014T4;7,7
De 25 a 34 años;Hombres;06 Cantabria;2014T3;8,3
De 25 a 34 años;Hombres;06 Cantabria;2014T2;8,1
De 25 a 34 años;Hombres;06 Cantabria;2014T1;10,0
De 25 a 34 años;Hombres;06 Cantabria;2013T4;7,2
De 25 a 34 años;Hombres;06 Cantabria;2013T3;8,8
De 25 a 34 años;Hombres;06 Cantabria;2013T2;10,2
De 25 a 34 años;Hombres;06 Cantabria;2013T1;9,9
De 25 a 34 años;Hombres;06 Cantabria;2012T4;9,8
De 25 a 34 años;Hombres;06 Cantabria;2012T3;8,6
De 25 a 34 años;Hombres;06 Cantabria;2012T2;10,8
De 25 a 34 años;Hombres;06 Cantabria;2012T1;9,1
De 25 a 34 años;Hombres;06 Cantabria;2011T4;8,1
De 25 a 34 años;Hombres;06 Cantabria;2011T3;7,1
De 25 a 34 años;Hombres;06 Cantabria;2011T2;7,9
De 25 a 34 años;Hombres;06 Cantabria;2011T1;10,5
De 25 a 34 años;Hombres;06 Cantabria;2010T4;7,6
De 25 a 34 años;Hombres;06 Cantabria;2010T3;6,4
De 25 a 34 años;Hombres;06 Cantabria;2010T2;5,5
De 25 a 34 años;Hombres;06 Cantabria;2010T1;6,4
De 25 a 34 años;Hombres;07 Castilla y León;2021T4;15,6
De 25 a 34 años;Hombres;07 Castilla y León;2021T3;9,1
De 25 a 34 años;Hombres;07 Castilla y León;2021T2;15,1
De 25 a 34 años;Hombres;07 Castilla y León;2021T1;19,4
De 25 a 34 años;Hombres;07 Castilla y León;2020T4;14,1
De 25 a 34 años;Hombres;07 Castilla y León;2020T3;17,6
De 25 a 34 años;Hombres;07 Castilla y León;2020T2;19,9
De 25 a 34 años;Hombres;07 Castilla y León;2020T1;14,8
De 25 a 34 años;Hombres;07 Castilla y León;2019T4;12,4
De 25 a 34 años;Hombres;07 Castilla y León;2019T3;15,5
De 25 a 34 años;Hombres;07 Castilla y León;2019T2;12,7
De 25 a 34 años;Hombres;07 Castilla y León;2019T1;14,2
De 25 a 34 años;Hombres;07 Castilla y León;2018T4;14,5
De 25 a 34 años;Hombres;07 Castilla y León;2018T3;16,1
De 25 a 34 años;Hombres;07 Castilla y León;2018T2;15,1
De 25 a 34 años;Hombres;07 Castilla y León;2018T1;18,1
De 25 a 34 años;Hombres;07 Castilla y León;2017T4;15,1
De 25 a 34 años;Hombres;07 Castilla y León;2017T3;13,8
De 25 a 34 años;Hombres;07 Castilla y León;2017T2;17,4
De 25 a 34 años;Hombres;07 Castilla y León;2017T1;18,0
De 25 a 34 años;Hombres;07 Castilla y León;2016T4;19,0
De 25 a 34 años;Hombres;07 Castilla y León;2016T3;16,2
De 25 a 34 años;Hombres;07 Castilla y León;2016T2;21,4
De 25 a 34 años;Hombres;07 Castilla y León;2016T1;23,4
De 25 a 34 años;Hombres;07 Castilla y León;2015T4;20,6
De 25 a 34 años;Hombres;07 Castilla y León;2015T3;22,2
De 25 a 34 años;Hombres;07 Castilla y León;2015T2;23,0
De 25 a 34 años;Hombres;07 Castilla y León;2015T1;28,7
De 25 a 34 años;Hombres;07 Castilla y León;2014T4;30,7
De 25 a 34 años;Hombres;07 Castilla y León;2014T3;30,8
De 25 a 34 años;Hombres;07 Castilla y León;2014T2;34,5
De 25 a 34 años;Hombres;07 Castilla y León;2014T1;34,3
De 25 a 34 años;Hombres;07 Castilla y León;2013T4;35,3
De 25 a 34 años;Hombres;07 Castilla y León;2013T3;31,8
De 25 a 34 años;Hombres;07 Castilla y León;2013T2;33,7
De 25 a 34 años;Hombres;07 Castilla y León;2013T1;39,8
De 25 a 34 años;Hombres;07 Castilla y León;2012T4;37,9
De 25 a 34 años;Hombres;07 Castilla y León;2012T3;29,5
De 25 a 34 años;Hombres;07 Castilla y León;2012T2;33,4
De 25 a 34 años;Hombres;07 Castilla y León;2012T1;34,2
De 25 a 34 años;Hombres;07 Castilla y León;2011T4;30,8
De 25 a 34 años;Hombres;07 Castilla y León;2011T3;29,2
De 25 a 34 años;Hombres;07 Castilla y León;2011T2;29,1
De 25 a 34 años;Hombres;07 Castilla y León;2011T1;33,4
De 25 a 34 años;Hombres;07 Castilla y León;2010T4;27,6
De 25 a 34 años;Hombres;07 Castilla y León;2010T3;25,9
De 25 a 34 años;Hombres;07 Castilla y León;2010T2;27,5
De 25 a 34 años;Hombres;07 Castilla y León;2010T1;31,1
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2021T4;16,5
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2021T3;20,9
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2021T2;18,3
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2021T1;22,6
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2020T4;22,4
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2020T3;24,9
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2020T2;17,6
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2020T1;20,8
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2019T4;16,5
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2019T3;12,3
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2019T2;13,3
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2019T1;13,7
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2018T4;16,2
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2018T3;16,2
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2018T2;17,2
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2018T1;17,7
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2017T4;20,0
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2017T3;17,5
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2017T2;21,9
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2017T1;21,9
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2016T4;21,3
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2016T3;27,0
De 25 a 34 años;Hombres;08 Castilla - La Mancha;2016T2;24,5
